KeyPerformanceIndicator,1004,ObjectType
KeyPerformanceIndicator_Rework_ratio_Rework_ratio_V_Definition,6184,Variable
KeyPerformanceIndicator_Rework_ratio_Rework_ratio_V_EURange,6185,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_V,6186,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_V_EngineeringUnits,6187,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_M_InputArguments,6188,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_M_OutputArguments,6189,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_V_Definition,6190,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_V_EURange,6191,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_V,6192,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_V_EngineeringUnits,6193,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_M_InputArguments,6194,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_M_OutputArguments,6195,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_V_Definition,6196,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_V_EURange,6197,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_V,6198,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_V_EngineeringUnits,6199,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_M_OutputArguments,6200,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_M_InputArguments,6201,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_V_Definition,6202,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_V_EURange,6203,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_V,6204,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_V_EngineeringUnits,6205,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_M_InputArguments,6206,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_M_OutputArguments,6207,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_V_Definition,6208,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_V_EURange,6209,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_V,6210,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_V_EngineeringUnits,6211,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_M_OutputArguments,6212,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_M_InputArguments,6213,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_V_Definition,6214,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_V_EURange,6215,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_M_InputArguments,6216,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_M_OutputArguments,6217,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_V,6218,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_V_EngineeringUnits,6219,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_V_Definition,6220,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_V_EURange,6221,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_V,6222,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_V_EngineeringUnits,6223,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_M_InputArguments,6224,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_M_OutputArguments,6225,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_V_Definition,6226,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_V_EURange,6227,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_V,6228,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_V_EngineeringUnits,6229,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_M_InputArguments,6230,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_M_OutputArguments,6231,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_V_Definition,6232,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_V_EURange,6233,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_V,6234,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_V_EngineeringUnits,6235,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_M_InputArguments,6236,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_M_OutputArguments,6237,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_V_Definition,6238,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_V_EURange,6239,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_V,6240,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_V_EngineeringUnits,6241,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_M_InputArguments,6242,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_M_OutputArguments,6243,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_V_Definition,6244,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_V_EURange,6245,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_V,6246,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_V_EngineeringUnits,6247,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_M_InputArguments,6248,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_M_OutputArguments,6249,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_V_Definition,6250,Variable
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_V_EURange,6251,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_V,6252,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_V_EngineeringUnits,6253,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_M_InputArguments,6254,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_M_OutputArguments,6255,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_V_Definition,6256,Variable
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_V_EURange,6257,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio_V,6258,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio_V_EngineeringUnits,6259,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio__M_InputArguments,6260,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio__M_OutputArguments,6261,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio_V_Definition,6262,Variable
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio_V_EURange,6263,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_V,6264,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_V_EngineeringUnits,6265,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_M_InputArguments,6266,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_M_OutputArguments,6267,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_V_Definition,6268,Variable
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_V_EURange,6269,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_V,6270,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_V_EngineeringUnits,6271,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_M_InputArguments,6272,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_M_OutputArguments,6273,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_V_Definition,6274,Variable
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_V_EURange,6275,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_V,6276,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_V_EngineeringUnits,6277,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_M_InputArguments,6278,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_M_OutputArguments,6279,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_V_Definition,6280,Variable
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_V_EURange,6281,Variable
KeyPerformanceIndicator_Corrective_maintenance_ratio_Corrective_maintenance_ratio_V,6282,Variable
KeyPerformanceIndicator_Corrective_maintenance_ratio_Corrective_maintenance_ratio_V_EngineeringUnits,6283,Variable
KeyPerformanceIndicator_Corrective_maintenance_ratio_Corrective_maintenance_ratio_M_InputArguments,6284,Variable
KeyPerformanceIndicator_Corrective_maintenance_ratio_Corrective_maintenance_ratio_M_OutputArguments,6285,Variable
KeyPerformanceIndicator_Corrective_maintenance_ratio_Corrective_maintenance_ratio_V_Definition,6286,Variable
KeyPerformanceIndicator_Corrective_maintenance_ratio_Corrective_maintenance_ratio_V_EURange,6287,Variable
KPIElement_Logistical_elements_Scrap_quantity_SQ,6288,Variable
KPIElement_Logistical_elements_Scrap_quantity_SQ_EngineeringUnits,6289,Variable
KPIElement_Logistical_elements_Scrap_quantity_SQ_Definition,6290,Variable
KPIElement_Logistical_elements_Planned_scrap_quantity__PSQ,6291,Variable
KPIElement_Logistical_elements_Planned_scrap_quantity__PSQ_EngineeringUnits,6292,Variable
KPIElement_Logistical_elements_Good_quantity_GQ,6293,Variable
KPIElement_Logistical_elements_Good_quantity_GQ_EngineeringUnits,6294,Variable
KPIElement_Logistical_elements_Rework_quantity_RQ,6295,Variable
KPIElement_Logistical_elements_Rework_quantity_RQ_EngineeringUnits,6296,Variable
KPIElement_Logistical_elements_Produced_quantity_PQ,6297,Variable
KPIElement_Logistical_elements_Produced_quantity_PQ_EngineeringUnits,6298,Variable
KPIElement_Logistical_elements_Raw_materials_RM,6299,Variable
KPIElement_Logistical_elements_Raw_materials_RM_EngineeringUnits,6300,Variable
KPIElement_Logistical_elements_Raw_materials_inventory_RMI,6301,Variable
KPIElement_Logistical_elements_Raw_materials_inventory_RMI_EngineeringUnits,6302,Variable
KPIElement_Logistical_elements_Finished_goods_inventory_FGI,6303,Variable
KPIElement_Logistical_elements_Finished_goods_inventory_FGI_EngineeringUnits,6304,Variable
KPIElement_Logistical_elements_Consumable_inventory_CI,6305,Variable
KPIElement_Logistical_elements_Consumable_inventory_CI_EngineeringUnits,6306,Variable
KPIElement_Logistical_elements_Consumed_material_CM,6307,Variable
KPIElement_Logistical_elements_Consumed_material_CM_EngineeringUnits,6308,Variable
KPIElement_Logistical_elements_Integrated_good_quantity_IGQ,6309,Variable
KPIElement_Logistical_elements_Integrated_good_quantity_IGQ_EngineeringUnits,6310,Variable
KPIElement_Logistical_elements_Production_loss_PL,6311,Variable
KPIElement_Logistical_elements_Production_loss_PL_EngineeringUnits,6312,Variable
KPIElement_Logistical_elements_Storage_and_transportation_loss_STL,6313,Variable
KPIElement_Logistical_elements_Storage_and_transportation_loss_STL_EngineeringUnits,6314,Variable
KPIElement_Logistical_elements_Other_loss_OL,6315,Variable
KPIElement_Logistical_elements_Other_loss_OL_EngineeringUnits,6316,Variable
KPIElement_Logistical_elements_Equipment_production_capacity_EPC,6317,Variable
KPIElement_Logistical_elements_Equipment_production_capacity_EPC_EngineeringUnits,6318,Variable
KPIElement_Logistical_elements_Planned_scrap_quantity__PSQ_Definition,6319,Variable
KPIElement_Logistical_elements_Good_quantity_GQ_Definition,6320,Variable
KPIElement_Logistical_elements_Rework_quantity_RQ_Definition,6321,Variable
KPIElement_Logistical_elements_Produced_quantity_PQ_Definition,6322,Variable
KPIElement_Logistical_elements_Raw_materials_RM_Definition,6323,Variable
KPIElement_Logistical_elements_Raw_materials_inventory_RMI_Definition,6324,Variable
KPIElement_Logistical_elements_Finished_goods_inventory_FGI_Definition,6325,Variable
KPIElement_Logistical_elements_Consumable_inventory_CI_Definition,6326,Variable
KPIElement_Logistical_elements_Consumed_material_CM_Definition,6327,Variable
KPIElement_Logistical_elements_Integrated_good_quantity_IGQ_Definition,6328,Variable
KPIElement_Logistical_elements_Production_loss_PL_Definition,6329,Variable
KPIElement_Logistical_elements_Storage_and_transportation_loss_STL_Definition,6330,Variable
KPIElement_Logistical_elements_Other_loss_OL_Definition,6331,Variable
KPIElement_Logistical_elements_Equipment_production_capacity_EPC_Definition,6332,Variable
KPIElement_Quality_elements_Inspected_part_IP,6333,Variable
KPIElement_Quality_elements_Inspected_part_IP_EngineeringUnits,6334,Variable
KPIElement_Quality_elements_Upper_specification_limit_USL,6335,Variable
KPIElement_Quality_elements_Upper_specification_limit_USL_EngineeringUnits,6336,Variable
KPIElement_Quality_elements_Lower_specification_limit_LSL,6337,Variable
KPIElement_Quality_elements_Lower_specification_limit_LSL_EngineeringUnits,6338,Variable
KPIElement_Quality_elements_Arithmetic_average,6339,Variable
KPIElement_Quality_elements_Arithmetic_average_EngineeringUnits,6340,Variable
KPIElement_Quality_elements_Average_of_average_values,6341,Variable
KPIElement_Quality_elements_Average_of_average_values_EngineeringUnits,6342,Variable
KPIElement_Quality_elements_Estimated_deviation,6343,Variable
KPIElement_Quality_elements_Estimated_deviation_EngineeringUnits,6344,Variable
KPIElement_Quality_elements_Standard_deviation,6345,Variable
KPIElement_Quality_elements_Standard_deviation_EngineeringUnits,6346,Variable
KPIElement_Quality_elements_Variance,6347,Variable
KPIElement_Quality_elements_Variance_EngineeringUnits,6348,Variable
KPIElement_Quality_elements_Inspected_part_IP_Definition,6349,Variable
KPIElement_Quality_elements_Upper_specification_limit_USL_Definition,6350,Variable
KPIElement_Quality_elements_Lower_specification_limit_LSL_Definition,6351,Variable
KPIElement_Quality_elements_Arithmetic_average_Definition,6352,Variable
KPIElement_Quality_elements_Average_of_average_values_Definition,6353,Variable
KPIElement_Quality_elements_Estimated_deviation_Definition,6354,Variable
KPIElement_Quality_elements_Standard_deviation_Definition,6355,Variable
KPIElement_Quality_elements_Variance_Definition,6356,Variable
KeyPerformanceIndicator_Worker_efficiency_Worker_efficiency_M,7001,Method
KeyPerformanceIndicator_Allocation_ratio_Allocation_ratio_M,7002,Method
KeyPerformanceIndicator_Throughput_rate_Throughput_rate_M,7003,Method
KeyPerformanceIndicator_Allocation_efficiency_Allocation_efficiency_M,7004,Method
KeyPerformanceIndicator_Utilization_efficiency_Utilization_efficiency_M,7005,Method
KeyPerformanceIndicator_Overall_equipment_effectiveness_index_Overall_equipment_effectiveness_index_M,7006,Method
KeyPerformanceIndicator_Net_equipment_effectiveness_index_Net_equipment_effectiveness_index_M,7007,Method
KeyPerformanceIndicator_Availability_Availability_M,7008,Method
KeyPerformanceIndicator_Effectiveness_Effectiveness_M,7009,Method
KeyPerformanceIndicator_Quality_ratio_Quality_ratio_M,7010,Method
KeyPerformanceIndicator_Setup__ratio_Setup_ratio_M,7011,Method
KeyPerformanceIndicator_Technical_efficiency_Technical_efficiency_M,7012,Method
KeyPerformanceIndicator_Production_process_ratio_Production_process_ratio_M,7013,Method
KeyPerformanceIndicator_Actual_to_planned_scrap_ratio_Actual_to_planned_scrap_ratio_M,7014,Method
KeyPerformanceIndicator_First_pass_yield_First_pass_yield_M,7015,Method
KeyPerformanceIndicator_Scrap_ratio_Scrap_ratio_M,7016,Method
KeyPerformanceIndicator_Rework_ratio_Rework_ratio_M,7017,Method
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_M,7018,Method
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_M,7019,Method
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_M,7020,Method
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_M,7021,Method
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_M,7022,Method
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_M,7023,Method
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_M,7024,Method
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_M,7025,Method
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_M,7026,Method
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_M,7027,Method
KeyPerformanceIndicator_Storage_and_transportation_loss_ratio_Storage_and_transportation_loss_ratio_M,7028,Method
KeyPerformanceIndicator_Other_loss_ratio_Other_loss_ratio_M,7029,Method
KeyPerformanceIndicator_Equipment_load_ratio_Equipment_load_ratio__M,7030,Method
KeyPerformanceIndicator_Mean_operating_time_between_failures_Mean_operating_time_between_failures_M,7031,Method
KeyPerformanceIndicator_Mean_time_to_failure_Mean_time_to_failure_M,7032,Method
KeyPerformanceIndicator_Mean_time_to_repair_Mean_time_to_repair_M,7033,Method
KeyPerformanceIndicator_Corrective_maintenance_ratio_Corrective_maintenance_ratio_M,7034,Method
